dimensions,budget,problem,algorithm,perf_a,perf_b,equal
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,568.9258919455,1407.4839978408,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,566.2047239434,1357.5388868752,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,974.7230529532,899.6098985061,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,526.9444164765,985.1635768011,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,473.769524305,1205.42406489,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,635.3906959435,968.2767764325,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,424.0854867146,993.1130956453,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,606.2424303988,1134.7486438258,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,409.0930044618,1279.9817205883,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,492.5051019223,1198.5400940847,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,540.5046030809,1057.8929705226,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,465.6240257055,1000.5682361673,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,485.4822829674,1095.1969427948,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,514.8344889404,972.9964443561,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,807.7719270588,860.8432454742,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,569.058506097,1044.4903311893,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,466.3483460338,920.7599850525,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,389.6165740324,1227.5688042068,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,484.9441200432,1099.073106059,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,439.8022110722,1232.5797245773,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,417.1277272141,1182.4629599163,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,519.0663261095,1133.567248642,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,450.7989794456,1280.8582748567,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,405.46456236,1046.2324511656,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,550.965704772,1195.9576333738,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,447.8052665893,1382.2255599437,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,493.1446743393,1382.8996169673,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,568.4659394898,909.254223117,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,645.3478497346,1003.9743687958,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,472.768870496,1231.5451568831,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,725.4777378386,983.8758017239,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,338.6692369596,1029.9896807153,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,491.929084356,1136.3090768376,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1313.7106395649,1230.1123786961,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1291.4925308271,1235.9747684839,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1118.6713988822,1030.1884797908,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1049.9037345249,995.4129842126,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1177.5370209484,1100.4235090061,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1062.5973723245,979.8895808012,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,906.7063786838,835.7634366949,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1119.6934135505,1115.1461130072,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,952.2309525093,871.5279595116,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1248.0973374367,1169.4455478026,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1178.596025624,1158.0382794214,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1271.2642710063,1176.0580788086,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1264.8763826243,1252.7145545089,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1168.2211344689,1065.2621294196,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1387.6938766867,1357.6585236877,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1155.5039735833,1164.3694180555,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1260.772369652,1248.5471860119,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1438.1641423915,1381.618868173,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1438.7908783568,1415.022727097,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,962.959818091,899.4787447138,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1080.6317552731,1029.7582644719,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1297.129361931,1291.3345200058,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1041.5086028693,1031.9674112768,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1069.5696513775,1066.6604455569,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1170.9443328066,1078.4525590963,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1287.042655403,1253.7384600062,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1281.2943474553,1242.0746953333,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1088.1126823662,1043.922224084,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1037.0062972527,994.4890689806,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1135.2210073598,1109.6244940556,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1048.327726383,999.6683216467,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,896.3704399147,849.1000899874,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1104.1921039374,1118.0896663387,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,934.9354687731,888.0650168016,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1233.1913766328,1198.5355326154,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1146.6002505837,1125.6276602308,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1252.482802821,1199.1609922643,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1242.9184617759,1200.7571566631,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1148.9657256832,1101.8206378687,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1365.8036063741,1363.2760671003,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1161.3716439449,1134.5366326064,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1242.205947305,1185.6627002616,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1442.6014763271,1414.9058494485,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1435.1743625525,1387.8215962074,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,962.3379456637,926.9330312703,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1058.6492659096,1027.8479377458,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1276.3711062626,1278.9839357006,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1014.9635415959,1024.0874946069,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1054.1250462092,1003.8020009691,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,1171.3786701607,1122.229044198,False
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1260.9080906965,1260.9080906965,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1218.9639416891,1218.9639416891,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1042.5489880492,1042.5489880492,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,993.1693425451,993.1693425451,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1102.2731698308,1102.2731698308,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1010.6454619165,1010.6454619165,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,849.891076556,849.891076556,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1036.7648655471,1036.7648655471,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,885.1816626545,885.1816626545,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1171.236215309,1171.236215309,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1110.2867476763,1110.2867476763,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1213.1114420181,1213.1114420181,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1199.681450127,1199.681450127,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1099.5890460957,1099.5890460957,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1316.3283586789,1316.3283586789,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1110.5913166017,1110.5913166017,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1200.6632904187,1200.6632904187,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1404.0073941598,1404.0073941598,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1367.7777070022,1367.7777070022,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,921.0205665532,921.0205665532,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1019.745153154,1019.745153154,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1222.8893943905,1222.8893943905,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,985.1645946379,985.1645946379,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1015.0890442967,1015.0890442967,True
100,200,f1_Sphere,ConfPortfolio_scale2_NA_ngopt14s_1,1120.39642898,1120.39642898,True
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,558.6705298253,1341.5583652895,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,565.5904029749,1309.267128537,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,546.9759884742,1134.3515983658,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,537.1074027048,1083.1182565617,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,494.6495123642,1183.7164922564,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,539.4895627261,1075.0931604415,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,416.2615265451,941.9829546342,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,503.8338046922,1137.4116446601,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,488.5702675498,943.7820444376,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,522.0785531585,1261.6657603851,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,523.8226666638,1184.1363994419,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,550.320781251,1269.2226072692,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,582.3905331949,1294.6496319339,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,498.8971775565,1179.8314649248,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,564.672825691,1397.6208281381,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,414.0270150984,1187.1653915907,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,602.3944734798,1262.6708965546,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,578.9051085086,1502.6942017746,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,603.8531377968,1455.9198804027,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,452.3072295401,992.0840907872,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,497.4605489313,1090.9725500258,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,583.8022698897,1311.2778440144,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,456.6983025522,1054.4624342804,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,486.273521301,1084.5537353013,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_13,515.5589962231,1199.7390592859,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,578.1175534111,1336.3636552421,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,570.1235342837,1303.0561616639,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,496.5783621749,1142.3730829679,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,403.1369078496,1081.145252642,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,379.6871686391,1163.675951343,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,490.1667324199,1062.4234587928,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,520.2035953702,934.1492248045,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,578.9536856804,1122.5353949893,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,455.2208868137,950.1799708267,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,539.7758591655,1260.6130227535,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,488.1159286219,1178.1453257811,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,558.3926654819,1276.6839565772,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,603.6883456294,1281.0117517046,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,477.336579856,1194.8645438495,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,467.7600588963,1383.6850923673,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,403.4548489067,1187.546275294,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,592.5753904815,1269.2865966387,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,647.9893893111,1479.699628489,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,576.5652988367,1451.7578663393,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,426.6360080348,983.4046244939,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,452.3908231355,1096.4439665914,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,559.5451115446,1315.7203876982,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,493.2025542173,1057.5181028907,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,472.8542396972,1078.7639507507,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_12,459.1674259688,1188.1823565243,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,582.13230064,1331.043846695,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,562.1444628457,1309.6071393051,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,546.6866299044,1143.3388485695,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,442.7197029443,1084.5789216109,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,395.5520854568,1165.5456188979,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,488.8454679059,1058.7923321156,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,446.1279284331,936.4209478303,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,521.7605428214,1126.641117796,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,403.88518777,965.6429019178,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,533.2840070678,1260.3927090721,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,467.5223024815,1180.5896043752,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,646.583984765,1273.1608195297,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,483.4374119003,1282.6690929457,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,491.8971347663,1181.8105253385,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,524.3955542967,1397.5261428409,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,444.2921921002,1194.1589686668,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,519.561240275,1260.757305435,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,581.6367106154,1470.7132486763,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,487.5907400545,1431.5481602157,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,472.4756389658,979.8620714966,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,455.3163728269,1095.6680871368,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,508.7523675443,1316.5260777831,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,428.021333413,1052.8404249623,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,425.8677745517,1065.5416636261,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_11,473.3809880115,1211.1099603083,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,563.7624076367,1326.9204219205,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,547.7076333376,1310.116037482,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,518.878075633,1130.3119200326,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,357.1305076828,1076.8845520193,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,412.5201642359,1165.251089226,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,507.3329154876,1037.5952110531,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,400.4637173835,943.4351384566,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,401.5928746961,1146.3710675531,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,403.0750627456,946.7740501796,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,544.0035162904,1239.4467711753,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,482.0898249535,1185.2624530903,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,584.936948659,1266.8774182644,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,544.4304314623,1271.0128698865,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,452.3977159988,1166.023738648,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,446.8565582051,1392.9184885091,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,405.5030588453,1183.5349985482,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,524.0494331416,1263.5553764693,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,620.9377278966,1455.9394425251,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,466.6556192714,1435.284433896,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,435.851338032,979.3369514206,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,445.7313248434,1087.2794502767,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,497.3560567615,1312.5699110589,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,457.9020260905,1047.4501841637,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,366.9849788763,1081.8076000251,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_10,518.1072342671,1197.0263168458,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,452.4235559393,1326.3471100705,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,479.8243310958,1321.7038376465,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,468.2337141213,1125.8380383119,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,311.0481167256,1072.3410279358,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,483.6136680229,1172.4823593507,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,416.4056827516,1069.5921103658,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,386.7876175072,914.129637953,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,457.7453650856,1117.0047458035,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,346.0966150749,958.4863036754,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,484.6908901389,1246.5781598225,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,426.9716136553,1185.5372197966,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,407.0505182603,1264.256349876,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,494.8804578955,1287.9344431503,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,421.0364328211,1186.0557654525,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,434.9201166162,1392.5867326021,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,466.9901552443,1184.5128439321,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,442.6247892861,1247.9759450981,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,578.9082752621,1475.7294246451,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,426.871504914,1429.832605766,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,433.2727096944,992.0473315153,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,459.6274753529,1091.3166975858,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,463.7751062297,1313.820680123,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,456.4539183057,1059.0864021125,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,378.9986674683,1074.0596253083,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=0.9_ngopt14s_9,501.2379932015,1199.7820966925,False
